first_name,last_name,name_suffix,npi,address,city,postcode,phone,specialty,record_id
Lucy,Smith,,8055204858,115 Station Road,Durham,TS26 4XX,98541183932,family medicine,R0003397
Mohammed,Ali, Dr,,24 High St,Durham,TS19 5XX,7960 552 7517,family medicine,R0004282
Aisha,Jones,,5661714721,221 Park Avenue,Leeds,TS24 8XX,37292873866,orthopaedics,R0001147
Lucy,Williams,,4300762150,10 Station Road,Durham,TS6 7XX,81675293219,cardiology,R0003272
Jhon,Khan,,9430195990,32 Station Road,Newcastle,TS15 5XX,57986531706,general practice,R0000608
Grace,Ali,,5807071852,5 Victoria Road,York,TS27 4XX,40262125379,pediatrics,R0006287
Lucy,Jones,,0652966135,25 Station Road,York,TS3 6XX,07395386910,ortho surgery,R0006895
John,Roberts, MD,5721388010,193 Park Ave,Newcastle,TS27 2XX,(5499) 8237650,gp,R0003582
Lucy,Jones,,9627821270,220 Station Road,Leeds,TS1 5XX,81898742954,family medicine,R0001930
John,Roberts, Jr,1956151492,6 High St,Middlesbrough,TS14 6XX,91614235188,paediatrics,R0007125
John,Nguyen, MD,4648120723,234 Victoria Road,Leeds,TS5 1XX,29592313583,orthopaedics,R0000197
Mohammed,Davies,,,246 Church Ln,York,TS16 2XX,28169667119,cardiovascular medicine,R0002931
A.,Khan, Jr,9816300589,267 Park Ave,Newcastle,TS7 2XX,(1171) 4791101,cardiology,R0002327
O.,Khan,,,213 Victoria Rd,Middlesbrough,TS8 1XX,21929633098,orthopedics,R0004389
Wei,Wilson, MD,9451559236,248 Victoria Road,Leeds,TS21 8XX,64220141060,gp,R0000766
James,Brown,,4004191074,242 Church Lane,Leeds,TS1 6XX,53217095182,general practice,R0004496
Grace,Shamra, Dr,5540421477,178 Station Road,York,TS6 3XX,4367 508 4826,cardiovascular medicine,R0004218
Elena,Taylor,,3866648603,287 Victoria Road,Leeds,TS28 7XX,97114398790,gp,R0003255
Wei,Jones,,4048768768,62 High Street,Newcastle,TS9 6XX,94034995944,gp,R0000202
Fatmia,Wilson, Jr,,159 Victoria Rd,Durham,TS27 7XX,18808794776,general practice,R0003510
Rajesh,Smith,,3357181939,256 High Street,Leeds,TS29 2XX,35137446980,family medicine,R0004931
Mohammed,Williams,,7787140978,168 Park Avenue,Middlesbrough,TS20 7XX,68534420425,paediatrics,R0006390
Rajesh,Thomas,,9571046344,263 Church Lane,Durham,TS1 2XX,88349481855,orthopedics,R0005535
Elena,Brown,,6373498539,231 Church Lane,Leeds,TS18 4XX,82049080541,gp,R0001733
Elnea,Ali,,,111 Victoria Road,Durham,TS25 2XX,2279 678 7289,family medicine,R0005791
James,Williams,,4510900132,217 Victoria Road,Middlesbrough,TS5 1XX,68153662604,gp,R0002777
Amara,Khan,,,124 Victoria Road,Durham,TS5 1XX,6775 561 3086,cardiovascular medicine,R0001707
James,Khan,,,269 Victoria Road,Durham,TS12 3XX,50353059437,cardiovascular medicine,R0005172
Wei,Sharma,,2022136967,74 Church Lane,Durham,TS26 8XX,05695279334,family medicine,R0005249
Rajesh,Ali,,0141273311,262 Victoria Road,Leeds,TS2 3XX,37309530268,gp,R0005757
Elean,Jones, Dr,,158 high street,Middlesbrough,TS28 3XX,(9933) 8658263,cardiovascular medicine,R0003474
Amara,Brown,,0225609062,213 Victoria Road,York,TS18 2XX,39806864479,cardiovascular medicine,R0006528
Priya,Taylor, Dr,6225386787,240 Church Lane,Leeds,TS8 3XX,0897 286 9735,paediatrics,R0005855
Priya,Evans,,2076144063,11 Victoria Road,Middlesbrough,TS25 1XX,77421367105,orthopaedics,R0000854
E.,Davies,,2044583026,32 park avenue,York,TS1 6XX,(8518) 2961015,gp,R0005685
Wei,Sharma,,9524098911,29 High Street,Newcastle,TS18 5XX,57972494779,ortho surgery,R0006363
Chne,Nguyen,,1089584384,71 Church Ln,York,TS9 3XX,1064 855 9289,ortho surgery,R0004737
Priya,Wlison,,8681835268,99 Victoria Rd,Leeds,TS12 8XX,38559890115,orthopedics,R0004097
Fatima,Khan,,1546617939,289 Victoria Road,York,TS24 8XX,83654690938,orthopedics,R0002160
Fatima,Smith,,1821683741,273 Park Avenue,Newcastle,TS29 1XX,56091295647,general practice,R0000698
A.,Taylor,,5842691625,237 Church Lane,Durham,TS21 7XX,70170675513,paediatrics,R0007425
Rajesh,Patel,,3247760760,50 Victoria Road,Durham,TS21 4XX,73766711582,paediatrics,R0002999
Amara,Williams, Dr,0840319483,38 Victoria Road,Newcastle,TS20 4XX,95105275422,cardiovascular medicine,R0003696
Rajesh,Patel,,,237 Victoria Road,Middlesbrough,TS3 5XX,85259146306,ortho surgery,R0001636
J.,Wilson, Jr,,94 Victoria Road,Leeds,TS14 2XX,(7738) 3994581,orthopedics,R0003457
John,Roberts,,5721388010,193 Park Avenue,Newcastle,TS27 2XX,54998237650,family medicine,R0003581
Rajesh,Ahmed,,9337640779,90 Church Lane,York,TS7 4XX,05776867466,orthopaedics,R0001291
Amara,Williams,,3369791079,216 Church Lane,York,TS15 2XX,90748787650,paediatrics,R0004659
James,Ali,,6474354587,299 Park Avenue,York,TS29 6XX,37334625893,paediatrics,R0006585
Fatima,Smith,,6230726401,224 High Street,Middlesbrough,TS2 1XX,89305754403,orthopedics,R0005616
Elena,Roberts,,2328296351,131 Victoria Road,Newcastle,TS9 2XX,47600272828,cardiovascular medicine,R0001853
Wei,Ahmed,,2378040107,150 Church Lane,Leeds,TS14 6XX,24122088520,gp,R0005232
David,Williams,,5015340230,61 Church Lane,Middlesbrough,TS28 1XX,15063060663,cardiovascular medicine,R0003763
Elnea,Nguyen, Dr,5771912642,261 station road,York,TS10 6XX,38798737432,cardiovascular medicine,R0003304
E.,Brown,,4417905297,109 Park Ave,Middlesbrough,TS24 8XX,(9561) 0132418,cardiology,R0007377
Wei,Khan,,0174462137,39 High Street,Newcastle,TS1 1XX,3143 562 0037,pediatrics,R0005727
David,Brown,,,250 Church Ln,Newcastle,TS15 1XX,25707111168,paediatrics,R0003743
Aisha,Patel,,3894651476,18 Church Lane,Newcastle,TS6 5XX,10979450103,cardiology,R0003445
C.,Ali, MD,3738946812,193 Station Road,Leeds,TS2 6XX,93793806170,general practice,R0001998
Grace,Thomas, Jr,,136 Park Avenue,Middlesbrough,TS12 8XX,(2547) 7814646,general practice,R0000663
Eelna,Patel,,2335161651,208 Church Ln,Newcastle,TS27 7XX,5743 047 8467,cardiology,R0004779
Elena,Ahmed,,5480028179,77 Station Road,Newcastle,TS12 4XX,42410314450,orthopaedics,R0005353
Priya,Khan,,3946640953,175 Church Lane,York,TS29 4XX,91219540199,general practice,R0003748
Sarah,Evans,,9377638782,105 High Street,Durham,TS1 2XX,21985668374,orthopaedics,R0004413
David,Jones,,5348455384,297 Church Lane,Durham,TS24 3XX,06189007791,pediatrics,R0004744
Chen,Ahmed, Dr,2422440802,177 station road,Newcastle,TS21 2XX,(7404) 6479251,family medicine,R0005530
Sarah,Nguyen,,2159282944,143 Park Avenue,York,TS9 4XX,24563298833,cardiovascular medicine,R0005575
Mohammed,Ali,,,243 Victoria Rd,Newcastle,TS19 1XX,0147 170 2587,cardiovascular medicine,R0000709
Jamse,Ahmed, Dr,0842413169,146 Church Lane,Middlesbrough,TS3 7XX,3216 092 0736,pediatrics,R0001282
F.,Jones, Dr,3494420793,56 Victoria Rd,Durham,TS5 5XX,(7629) 0578039,ortho surgery,R0005864
Rajesh,Ali,,6260574292,281 Station Road,Durham,TS8 2XX,17191195772,cardiovascular medicine,R0005068
David,Jones, Jr,1187856835,285 Station Road,York,TS7 2XX,3926 561 7713,pediatrics,R0002675
John,Shamra, MD,7015286774,68 high street,York,TS8 6XX,99779409598,gp,R0006776
Mohammed,Ahmed,,8758222882,214 High Street,Newcastle,TS14 6XX,15648552646,cardiovascular medicine,R0004029
Priya,Jones, Dr,2243585356,7 Victoria Road,Newcastle,TS9 8XX,(8151) 4025303,pediatrics,R0001306
Elena,Brown, Jr,,3 park ave,Newcastle,TS15 3XX,38437868869,general practice,R0005496
Omar,Khan,,4738179337,34 High Street,Durham,TS22 8XX,92773874314,general practice,R0005504
Garce,Khan,,4657274439,56 Victoria Rd,York,TS22 8XX,2372 052 5142,pediatrics,R0002237
Jmaes,Jones, Dr,5303677263,42 Victoria Rd,York,TS22 4XX,9079 442 8742,cardiology,R0003302
Amara,Wilson,,7064991286,99 High Street,Middlesbrough,TS8 6XX,24835558985,cardiology,R0005592
Priya,Williams,,9156769683,1 Church Lane,Durham,TS26 1XX,48135093744,cardiovascular medicine,R0002038
Fatima,Evans, Dr,,112 High Street,Middlesbrough,TS10 7XX,7359 770 2193,paediatrics,R0001529
Priya,Davies,,4384439326,9 High Street,York,TS17 2XX,70981416349,orthopaedics,R0001663
Aisha,Thomas,,9737997270,286 Park Avenue,Leeds,TS5 8XX,76615396812,family medicine,R0005450
Grace,Jones,,8094500995,285 Station Road,Leeds,TS21 5XX,46591296829,orthopaedics,R0007408
Wei,Thomas,,1153995455,119 High Street,Leeds,TS14 3XX,39175838524,paediatrics,R0007435
A.,Davies, Jr,3337204293,24 park ave,Leeds,TS6 3XX,80907650607,cardiovascular medicine,R0003627
Lucy,Williams,,1108712007,82 Station Road,York,TS23 3XX,95153368583,cardiology,R0005739
David,Patel,,3929330094,189 Park Avenue,Middlesbrough,TS6 5XX,57645868898,cardiovascular medicine,R0005147
C.,Williams, Jr,2006006376,191 Station Road,York,TS3 2XX,71025008825,general practice,R0004891
James,Ahmed,,7332465802,246 Station Road,Leeds,TS22 1XX,20599015226,general practice,R0002693
Amara,Khan,,7788431189,250 Park Avenue,Newcastle,TS9 7XX,33614447216,orthopedics,R0003060
Rajesh,Ali,,1669581070,269 Victoria Road,Middlesbrough,TS20 4XX,66445674307,ortho surgery,R0001597
James,Davies,,2068027744,77 Church Lane,York,TS10 7XX,64720287556,cardiovascular medicine,R0006700
John,Jones,,8972198445,267 Victoria Road,Leeds,TS20 8XX,22172055075,orthopaedics,R0002729
Mohammed,Brown,,9751538199,196 Park Avenue,York,TS18 8XX,88147163598,orthopaedics,R0002625
Wei,Patel,,4422652379,290 Station Road,Middlesbrough,TS18 4XX,54806951918,family medicine,R0005915
O.,Jones, Dr,9511558533,266 Church Lane,Leeds,TS22 2XX,8219 363 9140,general practice,R0003157
James,Sharma,,4631740545,38 Victoria Road,Middlesbrough,TS20 1XX,73706232370,orthopaedics,R0003314
Wei,Davies,,7327210089,143 Church Ln,Newcastle,TS21 4XX,74988551615,general practice,R0001722
Mohammed,Sharma,,2596632104,108 Victoria Road,Durham,TS29 3XX,66107248011,paediatrics,R0005279
Omra,Wilson,,,208 High Street,Middlesbrough,TS24 2XX,3923 141 6037,orthopaedics,R0006668
Omar,Wilson,,5362120927,174 Church Lane,Leeds,TS7 7XX,54686488908,pediatrics,R0001059
Amaar,Ahmed,,0123639230,247 victoria road,Durham,TS16 7XX,(7482) 6446596,cardiovascular medicine,R0004636
Grace,Nguyen, MD,1842981686,286 Church Ln,Middlesbrough,TS15 5XX,(8229) 8546125,pediatrics,R0003242
Chen,Brown,,6889057715,295 High Street,Middlesbrough,TS4 8XX,24288681944,pediatrics,R0001678
Rajesh,Nguyen,,3305934321,37 Park Avenue,York,TS25 2XX,26915120766,gp,R0006892
O.,Jones, Dr,7872212528,132 Park Ave,York,TS28 6XX,(7593) 2778211,gp,R0006374
Wei,Smith,,7394311325,143 High Street,Newcastle,TS14 3XX,00160919347,orthopedics,R0006628
P.,Jones, MD,8941299887,137 Park Ave,Durham,TS19 3XX,62634197144,family medicine,R0001757
Sarah,Nguyen,,6330485190,3 High Street,Middlesbrough,TS3 5XX,82686502954,ortho surgery,R0006019
Rajesh,Amhed, Dr,3922532056,97 Church Ln,Durham,TS20 6XX,38871954208,cardiovascular medicine,R0004191
Elena,Wilson,,6361375042,169 Victoria Road,Newcastle,TS2 3XX,53718223922,cardiology,R0005116
Sarah,Thomas, Dr,0838285807,24 Station Rd,Leeds,TS2 8XX,6951 341 9955,gp,R0000563
Mohammed,Thomas,,1314387845,62 Victoria Road,Durham,TS28 8XX,02700106291,family medicine,R0002790
Wei,Smith, Jr,4555023251,178 park ave,Newcastle,TS20 4XX,(4573) 0761606,cardiovascular medicine,R0000863
Fatima,Thomas,,9317077621,17 Park Avenue,Leeds,TS12 2XX,38831010667,pediatrics,R0001484
Chen,Jones,,9079837677,205 Station Road,Leeds,TS13 6XX,21733977310,gp,R0007035
Rajesh,Williams,,5176944364,18 Victoria Road,Middlesbrough,TS4 8XX,93665991468,cardiology,R0005977
David,Davies,,0820586420,273 High St,Middlesbrough,TS10 5XX,0571 437 3709,paediatrics,R0005134
Grace,Ahmed,,1424622831,189 Park Avenue,Durham,TS24 7XX,95282288379,ortho surgery,R0000206
M.,Williams, Dr,1601666873,36 park avenue,Leeds,TS24 7XX,5468 906 2000,cardiology,R0004488
R.,Sharma, Jr,5968127206,63 Victoria Road,Durham,TS15 6XX,34159273547,paediatrics,R0006938
Elena,Williams,,3740919153,288 Park Avenue,York,TS11 4XX,92207660789,paediatrics,R0000870
M.,Thomas,,,192 Park Avenue,Durham,TS10 6XX,92957365308,gp,R0004493
Chen,Thomas,,2188365144,176 Park Avenue,Leeds,TS8 5XX,62497459778,orthopedics,R0006910
Mohammed,Nguyen, MD,6994754769,124 park avenue,Durham,TS27 1XX,73472843349,family medicine,R0000502
Fatima,Smith,,9065553534,190 Park Avenue,Durham,TS5 8XX,02333347832,paediatrics,R0001028
Grace,Ahmed,,7196689847,148 Church Lane,Middlesbrough,TS29 5XX,76373786470,cardiovascular medicine,R0003840
Aisha,Taylor,,3771913955,159 Victoria Road,York,TS18 5XX,13739970797,family medicine,R0002690
O.,Roberts, Jr,6628458300,120 Church Lane,York,TS5 5XX,16493789457,pediatrics,R0005581
Fatima,Thomsa, Jr,6142000247,35 Victoria Road,York,TS12 5XX,45489360920,ortho surgery,R0006756
John,Evans,,6805704830,132 Station Road,York,TS3 4XX,69619683043,pediatrics,R0005056
John,Taylor,,6430287409,19 Park Avenue,Middlesbrough,TS7 2XX,99416212207,cardiology,R0001570
Rajesh,Wilson,,5437397965,155 Station Road,Durham,TS17 4XX,00279958089,pediatrics,R0002773
C.,Thomas,,4593590518,267 Church Lane,York,TS1 1XX,79360162671,general practice,R0005991
Sarah,Nguyen,,7634185780,45 Victoria Road,Leeds,TS10 4XX,23636331815,pediatrics,R0002731
Jaems,Sharma, Dr,,80 victoria road,Newcastle,TS27 4XX,25432397028,general practice,R0006242
Chen,Roberts,,7114667111,209 Church Lane,Durham,TS4 7XX,36708991324,ortho surgery,R0000804
Mohammed,Ahmed,,7380198143,136 High Street,Durham,TS13 8XX,36923664076,cardiology,R0005847
Mohammed,Patel,,9877961700,278 Church Ln,Leeds,TS17 3XX,89945082289,paediatrics,R0003645
Elena,Thomas,,5150621734,270 High Street,Middlesbrough,TS27 5XX,46719632023,pediatrics,R0002454
Priya,Thomas, MD,,114 church ln,York,TS28 6XX,93791495464,cardiovascular medicine,R0004598
Grace,Khan,,1815978399,49 Station Road,Newcastle,TS3 8XX,37277507939,general practice,R0007215
John,Williams,,7362096668,105 High Street,Newcastle,TS14 5XX,98390122648,orthopaedics,R0003104
James,Thomas, MD,7052184636,58 Station Rd,York,TS20 2XX,45424262734,gp,R0007073
Sarah,Williams,,7189133007,149 Church Lane,Leeds,TS15 2XX,51182274170,cardiology,R0004875
Wei,Wilson,,9091644353,10 Park Avenue,Durham,TS25 5XX,61659717759,cardiology,R0005959
Grace,Ali,,0222480866,165 Park Avenue,Middlesbrough,TS22 2XX,56633407046,pediatrics,R0000200
Omar,Williams, Jr,4497201107,8 Park Ave,York,TS16 3XX,2034 383 7384,general practice,R0006278
Priya,Jones,,4390026380,260 Station Road,Durham,TS18 5XX,40005800653,general practice,R0003099
Rajesh,Roberts,,6083131229,187 Station Road,York,TS5 1XX,83926078576,cardiovascular medicine,R0006184
J.,Ahmed,,2260279910,171 Victoria Road,Newcastle,TS14 4XX,94122633111,cardiovascular medicine,R0007161
Priya,Wilson,,5828449502,89 Church Lane,Leeds,TS5 3XX,50574664968,orthopaedics,R0002278
Fatima,Ali,,7620711438,49 Station Road,Durham,TS14 2XX,97742692684,general practice,R0003561
Lucy,Thomas, MD,6156245014,274 Victoria Road,Leeds,TS25 2XX,(1942) 7619108,orthopaedics,R0005892
Aisha,Wilson, MD,,84 Victoria Road,Newcastle,TS23 7XX,03571765877,paediatrics,R0004474
R.,Sharma, Jr,7080503463,22 Victoria Road,York,TS26 3XX,(6036) 3345485,orthopaedics,R0006432
David,Shrama, Jr,3861038810,257 station road,Newcastle,TS13 1XX,5606 800 8401,family medicine,R0004514
Lucy,Thomas,,0942456454,244 Victoria Road,Middlesbrough,TS21 5XX,43226124641,ortho surgery,R0005794
Fatima,Taylor,,7866652276,15 Station Road,Newcastle,TS29 6XX,29248520367,pediatrics,R0000391
Grace,Ali,,4362929536,153 Park Avenue,York,TS15 7XX,70764628524,pediatrics,R0006736
Sarah,Khan, MD,6275211875,61 High St,York,TS16 8XX,4164 799 5250,general practice,R0005618
Mohmamed,Williams, MD,,160 Victoria Rd,Leeds,TS26 1XX,(7035) 7531310,orthopedics,R0005258
Grace,Davies, MD,3378955289,109 Station Road,Leeds,TS2 7XX,53926170947,general practice,R0007230
Amara,Nguyen,,4229555249,142 High Street,Newcastle,TS8 3XX,06345695170,paediatrics,R0001495
James,Ahmed,,7332465802,246 Station Road,Leeds,TS22 1XX,(2059) 9015226,gp,R0002695
Grace,Brown,,,63 Park Ave,York,TS5 4XX,98478628057,orthopedics,R0002027
Grcae,Sharma,,9322269548,281 Station Rd,Middlesbrough,TS11 8XX,1492 267 2667,cardiovascular medicine,R0005248
Omar,Williasm,,6624336128,261 High Street,York,TS22 4XX,41411360156,cardiovascular medicine,R0005463
Rajesh,Jones,,7448425802,173 High Street,Leeds,TS21 6XX,(6200) 1297138,orthopaedics,R0002568
Grace,Smith,,,201 victoria road,York,TS17 4XX,(1580) 8451612,cardiovascular medicine,R0000064
Amara,Tyalor,,2645545435,234 High Street,Middlesbrough,TS2 1XX,46441393380,gp,R0003884
Fatima,Thomas,,5349238399,272 High Street,Durham,TS3 8XX,18752248852,family medicine,R0002062
Sarah,Evans,,8225809517,36 Church Lane,Leeds,TS9 8XX,5765 624 2808,general practice,R0005276
Wei,Roberts,,3030330210,275 Park Avenue,Middlesbrough,TS21 6XX,85432214667,cardiology,R0007208
Wei,Williams,,2444499498,146 Victoria Road,Leeds,TS13 3XX,00648608459,paediatrics,R0000492
Fatima,Taylor,,4451526853,219 Victoria Road,Durham,TS13 1XX,02275959537,family medicine,R0000379
James,Ahmed,,7265387172,134 Station Road,York,TS6 1XX,67431715050,general practice,R0006331
Chen,Ali, Dr,3690572281,174 Station Rd,Newcastle,TS18 6XX,53722416973,orthopaedics,R0004859
Grace,Wilson,,7921906242,204 Victoria Rd,York,TS20 7XX,19754285978,cardiology,R0006360
A.,Khan, MD,0377369086,39 Station Rd,Middlesbrough,TS3 4XX,9051 054 9261,pediatrics,R0003993
Elena,Taylor,,8026584623,1 Church Lane,Durham,TS25 3XX,62302759241,cardiology,R0004887
Rajesh,Patel,,1685174032,221 Victoria Road,Newcastle,TS4 5XX,04170922890,orthopedics,R0001076
James,Ahmed,,1918507829,229 Park Avenue,Durham,TS10 1XX,48567308655,cardiovascular medicine,R0000878
James,Ahmed,,4988257909,263 Station Road,Middlesbrough,TS18 7XX,10891999259,cardiovascular medicine,R0000337
Grace,Khan,,4568904986,123 Station Road,Durham,TS10 6XX,11757113913,gp,R0006863
Omar,Wilson,,1898120729,197 Park Avenue,Leeds,TS14 3XX,01591917902,orthopaedics,R0006439
Fatima,Thomas,,4878451116,166 Station Road,Leeds,TS18 4XX,15512262024,paediatrics,R0001016
John,Williams, Jr,8197259084,26 victoria rd,Leeds,TS21 8XX,3135 649 5699,family medicine,R0001275
P.,Khan, MD,,71 Station Rd,Newcastle,TS16 8XX,3509 887 3036,pediatrics,R0003798
Lucy,Taylor,,9632007741,174 Church Ln,York,TS11 4XX,41106896937,gp,R0004551
Aisha,Brown,,5067262107,240 Station Road,Middlesbrough,TS28 6XX,27402774950,cardiovascular medicine,R0003342
Lucy,Ahmed,,,204 Park Ave,Newcastle,TS15 4XX,(4772) 3757088,orthopedics,R0004911
Omar,Taylor,,8736143532,270 Station Road,Durham,TS2 5XX,58230174747,general practice,R0006413
Wei,Davies,,4888240926,254 Church Lane,Newcastle,TS24 7XX,61904339252,ortho surgery,R0000995
Wei,Ali,,3632361190,247 Park Avenue,Leeds,TS10 3XX,37831079052,general practice,R0001981
Fatima,Patel,,3167036777,92 High Street,Durham,TS24 5XX,98990380023,orthopaedics,R0004297
Asiha,Jones,,,28 victoria road,Leeds,TS14 1XX,1207 992 7500,cardiovascular medicine,R0000161
Mohammed,Ahmed,,7276121216,276 Church Lane,York,TS3 6XX,77657325513,cardiology,R0005675
John,Thomas,,,207 high st,Newcastle,TS21 8XX,(5035) 7716902,general practice,R0006873
Mohammed,Wilson,,6965312095,19 Church Ln,Durham,TS19 7XX,0503 319 6854,paediatrics,R0006545
Grace,Ahmed,,6932494971,212 Park Ave,Newcastle,TS15 3XX,8080 050 7477,cardiovascular medicine,R0004798
David,Ali,,4010334480,273 Victoria Road,Leeds,TS28 2XX,11294165777,orthopedics,R0001500
Aisha,Ali, MD,4086012828,37 Station Rd,York,TS20 3XX,51999601048,orthopaedics,R0003843
Lucy,Roberts,,8078648000,188 Park Avenue,Middlesbrough,TS3 5XX,52846764516,gp,R0005225
David,Bronw,,7405089844,189 Church Lane,Newcastle,TS22 4XX,(8472) 4826243,cardiology,R0002613
A.,Brown,,1803937323,238 Victoria Rd,York,TS26 8XX,72535797488,cardiovascular medicine,R0003461
Wei,Smith,,2182614962,155 Park Avenue,York,TS7 8XX,95045972514,orthopaedics,R0001021
J.,Patel,,7431142850,153 Victoria Rd,Durham,TS17 1XX,3878 672 8723,cardiology,R0003073
Rajesh,Roberts,,8753245327,36 Church Lane,York,TS24 8XX,77287515613,ortho surgery,R0003943
Priya,Khan,,1479914400,23 Station Road,Newcastle,TS12 4XX,93691531066,orthopaedics,R0001585
Fatima,Ali,,7785359834,184 Station Road,Middlesbrough,TS10 1XX,30378855950,ortho surgery,R0001955
Omar,Ali, Dr,,107 High St,Durham,TS29 6XX,6004 549 3923,orthopaedics,R0003152
Mohammed,Brown,,1278805489,91 Station Road,Newcastle,TS10 3XX,56988295794,paediatrics,R0006349
F.,Ali, Dr,8922820689,246 victoria road,Middlesbrough,TS23 7XX,6884 042 1165,cardiovascular medicine,R0000034
Priya,Ahmed,,0765218632,39 Station Road,Leeds,TS15 3XX,70602979519,ortho surgery,R0004014
Oamr,Wilson,,9674658540,127 victoria road,York,TS24 6XX,0642 260 6800,cardiovascular medicine,R0000775
Wei,Ahmed,,2664298328,52 Park Avenue,York,TS16 6XX,29519996255,family medicine,R0002556
Elena,Ahmed,,1760878663,51 Station Road,Leeds,TS10 3XX,75477932016,ortho surgery,R0001478
Omar,Ali,,0753115716,232 High Street,Middlesbrough,TS1 8XX,35156352450,cardiology,R0007099
Raejsh,Taylor, Dr,5101161311,25 park ave,Leeds,TS2 1XX,77826296769,orthopaedics,R0005486
Rajesh,Thomas,,6186374094,248 Station Road,York,TS2 8XX,33640413403,orthopedics,R0006235
Priya,Khan,,8177385585,293 victoria road,Leeds,TS9 2XX,60879907578,orthopaedics,R0001363
Rajesh,Sharma,,0099978549,220 Church Lane,Durham,TS1 2XX,84066204705,family medicine,R0007041
Daivd,Brown,,8405089844,189 Church Ln,Newcastle,TS22 4XX,84724826243,cardiovascular medicine,R0002612
