cluster,first_name,last_name,name_suffix,npi,address,city,postcode,phone,specialty,record_id,members
7119,Fatima,Tayolr,,2149725583,63 Station Road,York,TS5 7XX,3846 776 6309,gp,R0003989,3
7120,A.,Patel,,2575780679,127 Victoria Road,Newcastle,TS19 3XX,17154606144,cardiology,R0007407,3
7121,Mohammed,Nguyen,,7787938138,182 High Street,York,TS10 1XX,25661310363,pediatrics,R0001300,2
7122,Rajesh,Wilson,,0308769808,261 High Street,Middlesbrough,TS15 6XX,95503283708,cardiovascular medicine,R0007336,2
7123,Fatima,Ahmed, Dr,6869966619,179 victoria rd,Durham,TS12 3XX,05668565065,orthopedics,R0006945,2
7124,Fatima,Brown,,3699549112,180 Victoria Road,Leeds,TS13 2XX,44801713065,cardiovascular medicine,R0005699,3
7126,Priya,Evans,,1890117268,47 Park Avenue,Newcastle,TS15 8XX,74267139191,family medicine,R0004067,1
7127,Chen,Patel,,6498633440,239 High St,Durham,TS2 4XX,(1430) 2040403,cardiovascular medicine,R0005801,3
7128,M.,Roberts,,5138772690,270 station rd,Middlesbrough,TS4 8XX,2109 472 6865,ortho surgery,R0000957,2
7129,Priya,Nguyen,,5058507864,283 Park Avenue,Leeds,TS6 7XX,47585335911,orthopedics,R0003790,2
7130,Wei,Roberts,,7514929163,206 High Street,Durham,TS14 3XX,24150257369,orthopaedics,R0003234,2
7131,James,Ahmed,,4601393554,298 Victoria Road,Durham,TS13 3XX,29112869740,cardiovascular medicine,R0002869,1
7132,Elena,Khan,,2995494401,101 Church Lane,Leeds,TS2 6XX,60923189909,cardiology,R0003777,3
7133,Mohammed,Nguyen, Dr,5335381349,128 Station Rd,Leeds,TS12 6XX,9065 316 6165,gp,R0004433,2
7134,Fatima,Brown,,6807386058,241 Park Avenue,Durham,TS4 8XX,68896501698,ortho surgery,R0004973,4
7135,Lucy,Taylor,,1538520450,146 Church Lane,Durham,TS25 6XX,12051046116,cardiovascular medicine,R0006015,2
7136,Lucy,Roberts, MD,2576620999,42 High Street,Durham,TS8 3XX,(4255) 9879408,family medicine,R0002961,2
7137,Lucy,Brown,,0476762559,68 Station Road,Leeds,TS7 4XX,64707984773,family medicine,R0005980,2
7138,Mohammed,Khan,,8270661496,10 Victoria Road,York,TS7 4XX,49465338246,cardiology,R0002199,2
7139,Fatima,Brown,,1189718651,138 Victoria Road,York,TS2 2XX,40349059891,cardiovascular medicine,R0000097,2
7140,Priya,Williams,,4089539126,221 Church Lane,Middlesbrough,TS24 4XX,42291388151,paediatrics,R0007291,3
7142,S.,Taylor,,6203561612,78 church lane,Middlesbrough,TS17 1XX,25242511936,cardiology,R0003183,2
7143,Sarah,Khan, Jr,7896412634,208 High Street,York,TS7 1XX,1530 510 1492,family medicine,R0000254,2
7144,Omar,Khan,,2645786195,237 Park Avenue,Durham,TS10 6XX,88909395677,general practice,R0003923,1
7145,Aisha,Jones,,6796289346,233 Victoria Road,York,TS22 7XX,23852520409,ortho surgery,R0004199,2
7146,Rajesh,Khan,,7205170403,123 Victoria Rd,Durham,TS16 2XX,3352 963 1546,cardiology,R0001445,2
7147,O.,Brown,,7540367217,67 station road,Leeds,TS13 5XX,34984335355,paediatrics,R0005539,2
7148,Priya,Williams,,4978910528,138 Church Lane,Middlesbrough,TS7 3XX,03586047359,pediatrics,R0001648,2
7149,Chen,Williams,,3626857716,282 Station Road,Newcastle,TS22 1XX,20359342537,orthopaedics,R0004682,3
7150,Chen,Williams,,4136623557,298 Church Lane,Durham,TS8 2XX,92821307959,cardiovascular medicine,R0004723,2
7151,Lucy,Evans,,2687483993,74 Park Avenue,Newcastle,TS9 6XX,54647921698,orthopaedics,R0003991,1
7152,Lucy,Khan,,2293389087,141 Victoria Road,Middlesbrough,TS2 3XX,84723847619,cardiovascular medicine,R0001696,2
7153,Fatima,Smith,,6168915446,109 Victoria Road,York,TS17 6XX,53865022613,family medicine,R0003191,1
7154,O.,Thomas, Dr,6210866550,103 Station Road,York,TS12 5XX,33108979684,cardiovascular medicine,R0006197,3
7156,Amara,Williams,,8863124879,69 Church Lane,York,TS7 6XX,60495417999,paediatrics,R0004499,1
7157,David,Smith,,1407544880,43 Park Avenue,York,TS23 7XX,76287225364,orthopedics,R0001153,2
7158,Amara,Ali,,8975640156,77 Station Road,Middlesbrough,TS3 3XX,84988929971,general practice,R0002255,1
7159,Davdi,Ali, Jr,2473809130,29 High St,Durham,TS18 6XX,7426 357 5961,ortho surgery,R0006960,2
7160,W.,Nguyen,,6149048939,45 park ave,York,TS23 7XX,2070 737 6006,orthopaedics,R0001683,4
7161,Omar,Sharma,,7941935988,91 Station Road,Durham,TS10 5XX,38792926177,cardiovascular medicine,R0003169,2
7162,M.,Wilson,,8067424896,99 Church Lane,Durham,TS20 7XX,(1032) 6597187,general practice,R0002057,2
7163,Chen,Smith,,4657396055,101 High Street,Leeds,TS6 8XX,05121999209,cardiology,R0007158,2
7164,Fatima,Ali,,9121290598,39 Church Lane,York,TS12 6XX,95493026486,orthopaedics,R0004090,1
7165,Amara,Wilson,,8047746729,278 Park Avenue,Leeds,TS5 4XX,44535486602,cardiovascular medicine,R0007310,3
7166,Grace,Davies,,6704295135,76 Station Road,Durham,TS23 5XX,56260738295,ortho surgery,R0003108,2
7167,C.,Jones,,5920306762,116 High St,Middlesbrough,TS4 3XX,03254681173,pediatrics,R0004548,1
7168,David,Nguyen, MD,3741384764,232 station road,Durham,TS20 3XX,03072329897,orthopedics,R0003723,2
7171,David,Taylor,,7397039749,287 Victoria Road,York,TS20 6XX,81131209226,family medicine,R0007039,2
7173,John,Roberts,,0751358846,148 Church Lane,Durham,TS29 1XX,81941087498,pediatrics,R0004976,2
7175,Omar,Khan, Dr,4251502110,210 High Street,Durham,TS21 8XX,4293 655 7036,orthopaedics,R0007400,3
7176,Aisha,Ali,,0718567628,88 Church Lane,York,TS10 1XX,53639647665,paediatrics,R0000623,1
7177,Aisha,Wilson,,3039419043,43 Church Lane,York,TS13 7XX,06699350898,paediatrics,R0006488,2
7178,Lucy,Thomas,,6878048335,298 Park Avenue,Leeds,TS19 4XX,91039740697,general practice,R0007217,1
7179,Rajesh,Jones,,9062410571,122 High Street,Leeds,TS3 4XX,24638504645,paediatrics,R0005883,2
7180,Elena,Khan, Jr,3356882951,232 Church Ln,Durham,TS4 8XX,(0032) 4235594,cardiology,R0000262,1
7181,Lucy,Patel,,3691578775,191 High Street,Middlesbrough,TS24 3XX,60535374794,cardiovascular medicine,R0005729,2
7182,David,Smith,,0301275730,271 Church Lane,Newcastle,TS19 2XX,00820384959,orthopedics,R0003369,2
7183,Amara,Sharma,,1540582853,136 Victoria Road,Newcastle,TS27 7XX,68888398810,gp,R0004060,2
7184,Sarah,Khan, Dr,8793705494,64 Church Ln,Newcastle,TS11 8XX,1815 413 1275,gp,R0005534,2
7185,Sarah,Taylor,,1710239677,150 Church Lane,Middlesbrough,TS11 6XX,53408222142,family medicine,R0006294,2
7186,Lucy,Patel, MD,3056414865,79 Victoria Rd,Leeds,TS16 3XX,(8738) 2404567,family medicine,R0006065,3
7187,James,Brown,,9005966907,175 Victoria Road,Durham,TS7 8XX,43251925018,ortho surgery,R0006616,2
7188,Omar,Brown,,3652955269,188 Park Avenue,York,TS19 2XX,06107488173,cardiovascular medicine,R0001802,2
7190,Amara,Evans,,7857889184,263 Station Rd,Newcastle,TS27 3XX,6909 889 7245,paediatrics,R0007487,3
7191,Aisha,Davies,,2932894662,66 Church Lane,Middlesbrough,TS26 7XX,16006783953,cardiology,R0002385,2
7192,L.,Thomas,,5364341914,136 Church Ln,Leeds,TS9 3XX,(5472) 8616445,ortho surgery,R0006694,1
7193,James,Khan,,1299594267,150 Church Lane,Durham,TS18 4XX,87089745164,cardiovascular medicine,R0005759,2
7194,Lucy,Khna, Jr,4473758177,57 Victoria Road,York,TS10 5XX,(9162) 7481193,pediatrics,R0001959,3
7195,Fatima,Sharma,,1375142107,228 High St,Middlesbrough,TS26 7XX,5701 370 6092,cardiovascular medicine,R0002976,2
7196,David,Ahmed,,3747429575,119 Station Road,Newcastle,TS11 8XX,40095386661,pediatrics,R0000488,2
7197,Omar,Sharma, Jr,2080830977,112 Church Ln,Durham,TS4 2XX,57546053419,orthopaedics,R0001844,2
7199,Amara,Taylor,,2564744618,3 Park Avenue,Leeds,TS7 7XX,00641374507,general practice,R0002911,1
7200,J.,Smith,,5625277758,44 High St,York,TS2 7XX,04174599432,cardiovascular medicine,R0003219,2
7201,Mohammed,Sharma,,2626579091,217 Church Lane,Leeds,TS19 6XX,8493 235 6823,cardiology,R0000144,4
7202,Omar,Roberts,,4816313658,271 Park Avenue,York,TS9 7XX,31771965977,family medicine,R0005630,1
7203,Lucy,Taylor,,6210558734,74 High Street,Durham,TS4 1XX,59311864916,ortho surgery,R0001986,3
7204,D.,Sharma, MD,0880551583,218 park avenue,Newcastle,TS14 1XX,21362592836,paediatrics,R0001370,3
7205,Mohammed,Wilson,,6965312095,19 Church Ln,Durham,TS19 7XX,0503 319 6854,paediatrics,R0006545,4
7206,J.,Thomas, Jr,1680157959,258 Church Lane,Newcastle,TS4 6XX,25840504146,orthopedics,R0006051,3
7207,James,Sharma,,5213083504,157 Victoria Road,Leeds,TS21 3XX,69118525248,pediatrics,R0007097,2
7208,Chen,Evans,,9500118961,190 Victoria Road,Leeds,TS26 6XX,47696309716,paediatrics,R0002811,1
7209,Chen,Thomas,,3540543155,231 High Street,Durham,TS5 2XX,43903729799,orthopedics,R0000659,1
7210,Rajesh,Wilson,,0997048696,232 Park Avenue,Leeds,TS24 5XX,82206723573,orthopaedics,R0001793,2
7211,Aisha,Smith,,8944965292,165 Station Road,Newcastle,TS15 7XX,96175119149,cardiovascular medicine,R0002511,2
7212,Lucy,Smith,,8055204858,115 Station Road,Durham,TS26 4XX,98541183932,family medicine,R0003397,2
7213,Mohammed,Ali,,9852688079,24 High Street,Durham,TS19 5XX,79605527517,general practice,R0004281,2
7214,Aisha,Jones,,5661714721,221 Park Avenue,Leeds,TS24 8XX,37292873866,orthopaedics,R0001147,2
7215,Lucy,Williams,,4300762150,10 Station Road,Durham,TS6 7XX,81675293219,cardiology,R0003272,1
7216,Jhon,Khan,,9430195990,32 Station Road,Newcastle,TS15 5XX,57986531706,general practice,R0000608,2
7217,Grace,Ali,,5807071852,5 Victoria Road,York,TS27 4XX,40262125379,pediatrics,R0006287,1
7218,Lucy,Jones,,0652966135,25 Station Road,York,TS3 6XX,07395386910,ortho surgery,R0006895,1
7220,Lucy,Jones,,9627821270,220 Station Road,Leeds,TS1 5XX,81898742954,family medicine,R0001930,2
7221,John,Roberts, Jr,1956151492,6 High St,Middlesbrough,TS14 6XX,91614235188,paediatrics,R0007125,3
7222,J.,Nguyen, MD,4648120723,234 Victoria Road,Leeds,TS5 1XX,29592313583,orthopedics,R0000198,3
7223,Mohammed,Davies,,9985673548,246 Church Lane,York,TS16 2XX,28169667119,cardiology,R0002930,2
7224,A.,Khan, Jr,9816300589,267 Park Ave,Newcastle,TS7 2XX,(1171) 4791101,cardiology,R0002327,3
7225,Omra,Khan, Dr,5657333105,213 Victoria Rd,Middlesbrough,TS8 1XX,(2192) 9633098,ortho surgery,R0004390,4
7226,Wei,Wilson, MD,9451559236,248 Victoria Road,Leeds,TS21 8XX,64220141060,gp,R0000766,2
7227,James,Brown,,4004191074,242 Church Lane,Leeds,TS1 6XX,53217095182,general practice,R0004496,2
7228,Grace,Shamra, Dr,5540421477,178 Station Road,York,TS6 3XX,4367 508 4826,cardiovascular medicine,R0004218,2
7229,Elena,Taylor,,3866648603,287 Victoria Road,Leeds,TS28 7XX,97114398790,gp,R0003255,2
7230,Wei,Jones,,4048768768,62 High Street,Newcastle,TS9 6XX,94034995944,gp,R0000202,2
7231,Fatima,Wilson,,3390422109,159 Victoria Road,Durham,TS27 7XX,18808794776,gp,R0003509,2
7232,Rajesh,Smith,,3357181939,256 High Street,Leeds,TS29 2XX,35137446980,family medicine,R0004931,1
7233,Mohammed,Williams,,7787140978,168 Park Avenue,Middlesbrough,TS20 7XX,68534420425,paediatrics,R0006390,3
7234,Rajesh,Thomas,,9571046344,263 Church Lane,Durham,TS1 2XX,88349481855,orthopedics,R0005535,1
7235,Elena,Brown,,6373498539,231 Church Lane,Leeds,TS18 4XX,82049080541,gp,R0001733,2
7236,Elena,Ali,,1169695212,111 Victoria Road,Durham,TS25 2XX,22796787289,gp,R0005790,2
7237,James,Williams,,4510900132,217 Victoria Road,Middlesbrough,TS5 1XX,68153662604,gp,R0002777,1
7238,Amara,Khan,,0069007771,124 Victoria Road,Durham,TS5 1XX,67755613086,cardiovascular medicine,R0001706,3
7239,James,Khan,,2654557494,269 Victoria Road,Durham,TS12 3XX,50353059437,cardiology,R0005171,2
7240,Wei,Sharma,,2022136967,74 Church Lane,Durham,TS26 8XX,05695279334,family medicine,R0005249,2
7241,Rajesh,Ali, Jr,0141273311,262 Victoria Rd,Leeds,TS2 3XX,37309530268,family medicine,R0005758,2
7242,Elean,Jones, Dr,,158 high street,Middlesbrough,TS28 3XX,(9933) 8658263,cardiovascular medicine,R0003474,1
7243,Amara,Brown,,0225609062,213 Victoria Road,York,TS18 2XX,39806864479,cardiovascular medicine,R0006528,2
7244,Priya,Taylor, Dr,6225386787,240 Church Lane,Leeds,TS8 3XX,0897 286 9735,paediatrics,R0005855,2
7245,Priya,Evans,,2076144063,11 Victoria Road,Middlesbrough,TS25 1XX,77421367105,orthopaedics,R0000854,2
7246,Elena,Davies,,2044583026,192 Victoria Road,York,TS8 6XX,28185864613,gp,R0005684,2
7247,Wei,Sharma,,9524098911,29 High Street,Newcastle,TS18 5XX,57972494779,ortho surgery,R0006363,2
7248,Chne,Nguyen,,1089584384,71 Church Ln,York,TS9 3XX,1064 855 9289,ortho surgery,R0004737,2
7249,Priya,Wlison,,8681835268,99 Victoria Rd,Leeds,TS12 8XX,38559890115,orthopedics,R0004097,2
7250,Fatima,Khan,,1546617939,289 Victoria Road,York,TS24 8XX,83654690938,orthopedics,R0002160,3
7251,Fatima,Smith,,1821683741,273 Park Avenue,Newcastle,TS29 1XX,56091295647,general practice,R0000698,1
7252,A.,Taylor,,5842691625,237 Church Lane,Durham,TS21 7XX,70170675513,paediatrics,R0007425,3
7253,Rajesh,Patel,,3247760760,50 Victoria Road,Durham,TS21 4XX,73766711582,paediatrics,R0002999,2
7255,Rajesh,Patel,,8446146659,237 Victoria Road,Middlesbrough,TS3 5XX,85259146306,ortho surgery,R0001635,2
7256,John,Wilson,,5910307310,94 Victoria Road,Leeds,TS14 2XX,77383994581,orthopaedics,R0003456,2
7257,John,Roberts,,5721388010,193 Park Avenue,Newcastle,TS27 2XX,54998237650,family medicine,R0003581,2
7258,Rajesh,Ahmed,,9337640779,90 Church Lane,York,TS7 4XX,05776867466,orthopaedics,R0001291,1
7259,Amara,Williams,,3369791079,216 Church Ln,York,TS15 2XX,9074 878 7650,paediatrics,R0004660,2
7260,James,Ali,,6474354587,299 Park Avenue,York,TS29 6XX,37334625893,paediatrics,R0006585,1
7261,Fatima,Smith,,6230726401,224 High Street,Middlesbrough,TS2 1XX,89305754403,orthopedics,R0005616,1
7262,Elena,Roberts,,2328296351,131 Victoria Road,Newcastle,TS9 2XX,47600272828,cardiovascular medicine,R0001853,1
7263,Wei,Ahmed,,2378040107,150 Church Lane,Leeds,TS14 6XX,24122088520,gp,R0005232,2
7264,David,Williams,,5015340230,61 Church Lane,Middlesbrough,TS28 1XX,15063060663,cardiovascular medicine,R0003763,2
7265,Elnea,Nguyen, Dr,5771912642,261 station road,York,TS10 6XX,38798737432,cardiovascular medicine,R0003304,1
7266,E.,Brown,,4417905297,109 Park Ave,Middlesbrough,TS24 8XX,(9561) 0132418,cardiology,R0007377,2
7267,Wei,Khan,,0174462137,39 High Street,Newcastle,TS1 1XX,3143 562 0037,pediatrics,R0005727,2
7268,D.,Brown,,7559320904,250 Church Lane,Newcastle,TS15 1XX,25707111168,pediatrics,R0003742,4
7269,Aisha,Patel,,3894651476,18 Church Lane,Newcastle,TS6 5XX,10979450103,cardiology,R0003445,2
7270,C.,Ali, MD,3738946812,193 Station Road,Leeds,TS2 6XX,93793806170,general practice,R0001998,1
7271,Graec,Thomas,,4860290139,136 Park Ave,Middlesbrough,TS12 8XX,2547 781 4646,family medicine,R0000662,4
7272,Eelna,Patel,,2335161651,208 Church Ln,Newcastle,TS27 7XX,5743 047 8467,cardiology,R0004779,2
7273,Elena,Ahmed,,5480028179,77 Station Road,Newcastle,TS12 4XX,42410314450,orthopaedics,R0005353,2
7274,Priya,Khan,,3946640953,175 Church Lane,York,TS29 4XX,91219540199,general practice,R0003748,1
7275,Sarah,Evans,,9377638782,105 High Street,Durham,TS1 2XX,21985668374,orthopaedics,R0004413,3
7276,David,Jones,,5348455384,297 Church Lane,Durham,TS24 3XX,06189007791,pediatrics,R0004744,1
7277,Chen,Ahmed, Dr,2422440802,177 station road,Newcastle,TS21 2XX,(7404) 6479251,family medicine,R0005530,2
7278,Sarah,Nguyen,,2159282944,143 Park Avenue,York,TS9 4XX,24563298833,cardiovascular medicine,R0005575,1
7279,Mohammed,Ali,,8066134172,243 Victoria Road,Newcastle,TS19 1XX,01471702587,cardiovascular medicine,R0000708,2
7280,James,Ahmed,,0842413169,146 Church Lane,Middlesbrough,TS3 7XX,32160920736,pediatrics,R0001281,2
7281,F.,Jones, Dr,3494420793,56 Victoria Rd,Durham,TS5 5XX,(7629) 0578039,ortho surgery,R0005864,1
7282,Rajesh,Ali,,6260574292,281 Station Road,Durham,TS8 2XX,17191195772,cardiovascular medicine,R0005068,2
7283,David,Jones, Jr,1187856835,285 Station Road,York,TS7 2XX,3926 561 7713,pediatrics,R0002675,2
7284,John,Sharma,,7015286774,68 High Street,York,TS8 6XX,99779409598,gp,R0006774,3
7285,Mohammed,Ahmed,,8758222882,214 High Street,Newcastle,TS14 6XX,15648552646,cardiovascular medicine,R0004029,2
7286,Priya,Jones, Dr,2243585356,7 Victoria Road,Newcastle,TS9 8XX,(8151) 4025303,pediatrics,R0001306,2
7287,Elena,Brown,,6288734975,3 Park Avenue,Newcastle,TS15 3XX,38437868869,family medicine,R0005495,3
7288,Omar,Khan,,4738179337,34 High Street,Durham,TS22 8XX,92773874314,general practice,R0005504,1
7289,Garce,Khan,,4657274439,56 Victoria Rd,York,TS22 8XX,2372 052 5142,pediatrics,R0002237,3
7290,Jmaes,Jones, Dr,5303677263,42 Victoria Rd,York,TS22 4XX,9079 442 8742,cardiology,R0003302,1
7291,Amara,Wilson,,7064991286,99 High Street,Middlesbrough,TS8 6XX,24835558985,cardiology,R0005592,2
7292,Priya,Williams,,9156769683,1 Church Lane,Durham,TS26 1XX,48135093744,cardiovascular medicine,R0002038,2
7294,Priya,Davies,,4384439326,9 High Street,York,TS17 2XX,70981416349,orthopaedics,R0001663,1
7295,Aisha,Thomas,,9737997270,286 Park Avenue,Leeds,TS5 8XX,76615396812,family medicine,R0005450,1
7297,Wei,Thomas,,1153995455,119 High Street,Leeds,TS14 3XX,39175838524,paediatrics,R0007435,3
7298,A.,Davies, Jr,3337204293,24 park ave,Leeds,TS6 3XX,80907650607,cardiovascular medicine,R0003627,2
7299,Lucy,Williams,,1108712007,82 Station Road,York,TS23 3XX,95153368583,cardiology,R0005739,1
7300,David,Patel,,3929330094,189 Park Avenue,Middlesbrough,TS6 5XX,57645868898,cardiovascular medicine,R0005147,2
7301,C.,Williams, Jr,2006006376,191 Station Road,York,TS3 2XX,71025008825,general practice,R0004891,1
7302,James,Ahmed,,7332465802,246 Station Road,Leeds,TS22 1XX,(2059) 9015226,gp,R0002695,3
7303,Amara,Khan,,7788431189,250 Park Avenue,Newcastle,TS9 7XX,33614447216,orthopedics,R0003060,3
7304,Rajesh,Ali,,1669581070,269 Victoria Road,Middlesbrough,TS20 4XX,66445674307,orthopedics,R0001595,4
7305,James,Davies,,2068027744,77 Church Lane,York,TS10 7XX,64720287556,cardiovascular medicine,R0006700,1
7306,John,Jones,,8972198445,267 Victoria Road,Leeds,TS20 8XX,22172055075,orthopaedics,R0002729,2
7307,Mohammed,Brown,,9751538199,196 Park Avenue,York,TS18 8XX,88147163598,orthopaedics,R0002625,2
7308,Wei,Patel,,4422652379,290 Station Road,Middlesbrough,TS18 4XX,54806951918,family medicine,R0005915,1
7310,James,Sharma,,4631740545,38 Victoria Road,Middlesbrough,TS20 1XX,73706232370,orthopaedics,R0003314,2
7311,Wei,Davies,,7327210089,143 Church Lane,Newcastle,TS21 4XX,74988551615,general practice,R0001721,2
7312,Mohammed,Sharma,,2596632104,108 Victoria Road,Durham,TS29 3XX,66107248011,paediatrics,R0005279,1
7313,Omar,Wilson,,5227267553,208 High Street,Middlesbrough,TS24 2XX,3923 141 6037,orthopedics,R0006669,4
7314,Omar,Wilson,,5362120927,174 Church Lane,Leeds,TS7 7XX,54686488908,pediatrics,R0001059,1
7315,Amaar,Ahmed,,0123639230,247 victoria road,Durham,TS16 7XX,(7482) 6446596,cardiovascular medicine,R0004636,2
7316,Grace,Nguyen, MD,1842981686,286 Church Ln,Middlesbrough,TS15 5XX,(8229) 8546125,pediatrics,R0003242,2
7317,Chen,Brown,,6889057715,295 High Street,Middlesbrough,TS4 8XX,24288681944,pediatrics,R0001678,1
7319,O.,Jones, Dr,7872212528,132 Park Ave,York,TS28 6XX,(7593) 2778211,gp,R0006374,2
7320,Wei,Smith,,7394311325,143 High Street,Newcastle,TS14 3XX,00160919347,orthopedics,R0006628,2
7321,P.,Jones, MD,8941299887,137 Park Ave,Durham,TS19 3XX,62634197144,family medicine,R0001757,3
7322,Sarah,Nguyen,,6330485190,3 High Street,Middlesbrough,TS3 5XX,82686502954,ortho surgery,R0006019,2
7323,Rajesh,Amhed, Dr,3922532056,97 Church Ln,Durham,TS20 6XX,38871954208,cardiovascular medicine,R0004191,2
7324,Elena,Wilson, Dr,6361375042,169 Victoria Road,Newcastle,TS2 3XX,5371 822 3922,cardiovascular medicine,R0005118,3
7325,Sarah,Thomas, Dr,0838285807,24 Station Rd,Leeds,TS2 8XX,6951 341 9955,gp,R0000563,2
7326,Mohammed,Thomas,,1314387845,62 Victoria Road,Durham,TS28 8XX,02700106291,family medicine,R0002790,2
7327,Wei,Smith, Jr,4555023251,178 park ave,Newcastle,TS20 4XX,(4573) 0761606,cardiovascular medicine,R0000863,2
7328,Fatima,Thomas,,9317077621,17 Park Avenue,Leeds,TS12 2XX,38831010667,pediatrics,R0001484,1
7329,Chen,Jones,,9079837677,205 Station Road,Leeds,TS13 6XX,21733977310,gp,R0007035,2
7330,Rajesh,Williams,,5176944364,18 Victoria Road,Middlesbrough,TS4 8XX,93665991468,cardiology,R0005977,3
7331,David,Davies,,0820586420,273 High Street,Middlesbrough,TS10 5XX,05714373709,paediatrics,R0005133,2
7332,Grace,Ahmed,,1424622831,189 Park Avenue,Durham,TS24 7XX,95282288379,ortho surgery,R0000206,2
7333,M.,Williams, Dr,1601666873,36 park avenue,Leeds,TS24 7XX,5468 906 2000,cardiology,R0004488,3
7334,R.,Sharma, Jr,5968127206,63 Victoria Road,Durham,TS15 6XX,34159273547,paediatrics,R0006938,2
7335,Elena,Williams,,3740919153,288 Park Avenue,York,TS11 4XX,92207660789,paediatrics,R0000870,2
7336,Mohammed,Thomas,,1924009788,192 Park Avenue,Durham,TS10 6XX,92957365308,gp,R0004492,2
7337,Chen,Thomas,,2188365144,176 Park Avenue,Leeds,TS8 5XX,62497459778,orthopedics,R0006910,1
7338,Mohammed,Nguyen, MD,6994754769,124 park avenue,Durham,TS27 1XX,73472843349,family medicine,R0000502,2
7339,Fatima,Smith,,9065553534,190 Park Avenue,Durham,TS5 8XX,02333347832,paediatrics,R0001028,2
7340,Grace,Ahmed,,7196689847,148 Church Lane,Middlesbrough,TS29 5XX,76373786470,cardiovascular medicine,R0003840,1
7341,Aisha,Taylor,,3771913955,159 Victoria Road,York,TS18 5XX,13739970797,family medicine,R0002690,1
7342,O.,Roberts, Jr,6628458300,120 Church Lane,York,TS5 5XX,16493789457,pediatrics,R0005581,4
7343,Fatima,Thomsa, Jr,6142000247,35 Victoria Road,York,TS12 5XX,45489360920,ortho surgery,R0006756,1
