loan_id,customer_id,loan_type,loan_amount,loan_term_months,interest_rate,loan_start_date,collateral_type,collateral_value,monthly_loan_payment,loan_purpose,credit_score,debt_to_income_ratio,loan_to_value_ratio,missed_payments_12m,days_past_due,repayment_status,default_flag,risk_band,expected_loss_amount,customer_name,age,gender,nationality,occupation,employment_status,city,state,customer_segment,loyalty_classification,fee_structure,investment_advisor,joined_bank,annual_income,monthly_income,bank_deposits,checking_balance,savings_balance,credit_card_limit,credit_card_balance,credit_utilization_ratio,business_lending,existing_monthly_debt_payment,total_deposit_balance,deposit_to_income_ratio,age_group,income_band,customer_tenure_years,credit_utilization_band,credit_score_band,dti_band,ltv_band,has_recent_delinquency,loan_to_income_ratio,exposure_after_deposits
LOAN010992,CUST09208,Home Loan,648249.13,247,8.12,2019-01-01,Property,877005.6,5409.08,Home Purchase,691.0,0.243,0.739,0,0,Current,0,Low,5924.06,Pooja Singh,30,Male,Indian,Sales Manager,Retired,Pune,Karnataka,Retail,Gold,Premium,Advisor B,2018-08-13,313890.06,26157.5,360510.0,24818.05,125264.02,32172.99,7835.92,0.244,27687.18,1851.34,510592.07,1.627,26-35,Low,7.9,Low,Good,<=35%,60-80%,False,2.07,137657.06
LOAN010993,CUST02024,Education Loan,169783.87,62,9.71,2022-08-04,Unsecured,0.0,3493.4,Higher Education,661.0,0.269,,0,0,Current,0,Low,2539.65,Maya Chatterjee,52,Female,Indian,Operations Manager,Business Owner,Ahmedabad,Delhi,Retail,Gold,Standard,Advisor F,2020-11-12,567867.42,47322.28,1634568.09,112569.06,940476.54,72949.36,8341.7,0.114,58384.48,9321.62,2687613.69,4.733,46-55,Lower Middle,5.7,Low,Fair,<=35%,,False,0.3,0.0
LOAN010994,CUST14671,Personal Loan,339349.09,33,13.42,2025-07-14,Unsecured,0.0,12354.03,Personal Expense,731.0,0.495,,0,0,Current,0,Low,9801.95,Pooja Kapoor,61,Female,Indian,Nurse,Salaried,Kolkata,Uttar Pradesh,Retail,Silver,Discounted,Advisor A,2018-10-09,564791.89,47065.99,1086097.1,206630.08,529693.97,57907.79,28961.62,0.5,233651.19,11283.43,1822421.15,3.227,56-65,Lower Middle,7.8,Moderate,Good,45-60%,,False,0.6,0.0
LOAN010995,CUST00937,Auto Loan,1338620.13,64,8.8,2025-05-04,Vehicle,2317008.77,26281.96,Vehicle Purchase,697.0,0.533,0.578,0,0,Current,0,Low,24679.38,Ishaan Chatterjee,73,Male,Middle Eastern,Self Employed,Salaried,Chennai,Telangana,Priority,Platinum,Standard,Advisor E,2023-01-20,1623627.44,135302.29,2433647.78,300855.8,693419.62,371079.93,90502.36,0.244,79712.29,41487.07,3427923.2,2.111,66+,High,3.5,Low,Good,45-60%,<=60%,False,0.82,0.0
LOAN010996,CUST12335,Home Loan,4197865.23,230,8.52,2021-04-02,Property,7337018.08,37092.52,Home Purchase,665.0,0.938,0.572,3,57,Current,0,Medium,235230.44,Neha Kapoor,33,Male,Indian,Software Engineer,Salaried,Hyderabad,Maharashtra,Retail,Gold,Standard,Advisor E,2015-02-21,1184041.03,98670.09,2509156.56,219262.64,1033233.28,383105.56,80593.09,0.21,112873.71,50397.06,3761652.48,3.177,26-35,Middle,11.4,Low,Fair,>60%,<=60%,True,3.55,436212.75000000047
LOAN010997,CUST05933,Home Loan,5466966.85,246,6.5,2020-11-11,Property,9628318.86,40276.68,Home Purchase,600.0,0.96,0.568,5,50,Current,0,High,659467.5,Aanya Sharma,48,Female,Indian,Doctor,Self Employed,Hyderabad,Maharashtra,Retail,Gold,Premium,Advisor B,2003-06-04,796917.44,66409.79,2237596.8,262634.25,1262148.67,253822.92,744.31,0.003,134420.01,19898.98,3762379.72,4.721,46-55,Lower Middle,23.1,Low,Fair,>60%,<=60%,True,6.86,1704587.1299999994
LOAN010998,CUST03833,Education Loan,182115.76,68,11.33,2021-04-06,Unsecured,0.0,3641.48,Higher Education,688.0,0.279,,1,21,Paid Off,0,Low,2805.3,Diya Sharma,41,Male,Indian,Self Employed,Salaried,Jaipur,Telangana,Retail,Gold,Discounted,Advisor A,2011-01-07,329060.6,27421.72,838752.67,120199.67,397195.33,99559.69,13796.97,0.139,97197.87,6515.31,1356147.67,4.121,36-45,Low,15.5,Low,Good,<=35%,,True,0.55,0.0
LOAN010999,CUST08098,Personal Loan,470900.82,24,14.54,2018-01-07,Fixed Deposit,692980.7,22729.62,Personal Expense,670.0,0.676,0.68,0,0,Current,0,Medium,14186.51,Pooja Chatterjee,41,Female,Indian,Architect,Business Owner,Delhi,Maharashtra,Private Banking,Jade,Discounted,Advisor C,2000-07-20,1946095.88,162174.66,3540958.64,464955.1,2038804.24,618593.73,13895.5,0.022,487357.75,94221.85,6044717.98,3.106,36-45,High,26.0,Low,Good,>60%,60-80%,False,0.24,0.0
LOAN011000,CUST08011,Personal Loan,412916.77,24,13.73,2018-12-29,Unsecured,0.0,19772.7,Personal Expense,687.0,0.419,,0,0,Current,0,Low,9573.61,Aadhya Cunningham,49,Female,Indian,Retired,Contract,Jaipur,Karnataka,Priority,Jade,Standard,Advisor F,2019-07-17,1096814.01,91401.17,1715889.61,117920.21,478053.5,271758.51,51414.36,0.189,85943.86,20409.07,2311863.32,2.108,46-55,Middle,7.0,Low,Good,35-45%,,False,0.38,0.0
LOAN011001,CUST10656,Auto Loan,220773.56,65,11.76,2022-05-27,Vehicle,277537.42,4608.46,Vehicle Purchase,695.0,0.506,0.795,0,0,Current,0,Low,4541.88,Rahul Patel,24,Male,Indian,Factory Supervisor,Retired,Lucknow,Rajasthan,Retail,Gold,Standard,Advisor F,2016-04-24,733776.68,61148.06,1284602.16,174336.23,452835.62,191591.52,9865.82,0.051,41164.65,24171.56,1911774.01,2.605,18-25,Lower Middle,10.2,Low,Good,45-60%,60-80%,False,0.3,0.0
LOAN011002,CUST07359,Home Loan,1489478.12,230,10.01,2024-02-26,Property,2221457.28,14582.81,Home Purchase,705.0,0.849,0.67,4,100,Restructured,0,Medium,134024.53,Karan Rao,47,Male,Indian,Shop Owner,Salaried,Hyderabad,Uttar Pradesh,Retail,Gold,Standard,Advisor F,2021-02-09,557460.76,46455.06,1195910.13,115905.54,331569.22,83613.09,63243.7,0.756,78808.5,25323.78,1643384.89,2.948,46-55,Lower Middle,5.5,High,Good,>60%,60-80%,True,2.67,0.0
LOAN011003,CUST11016,Home Loan,5475245.16,232,9.13,2022-01-15,Property,10497230.07,50329.9,Home Purchase,690.0,0.622,0.522,0,0,Current,0,Low,124024.65,Ira Nair,18,Male,Indian,Shop Owner,Salaried,Mumbai,Karnataka,Private Banking,Gold,Standard,Advisor B,2015-10-11,1524520.24,127043.35,3346119.66,415221.14,1737677.43,451514.3,31533.87,0.07,78146.39,21914.87,5499018.23,3.607,18-25,High,10.8,Low,Good,>60%,<=60%,False,3.59,0.0
LOAN011004,CUST12690,Home Loan,3074123.12,249,8.95,2020-06-08,Property,3595514.23,27204.37,Home Purchase,730.0,0.418,0.855,0,0,Current,0,Low,51721.85,Karan Brown,67,Female,Indian,Shop Owner,Salaried,Hyderabad,Karnataka,Private Banking,Silver,Premium,Advisor B,2010-11-02,1128253.07,94021.09,1897665.98,312088.28,506896.3,370727.15,8410.06,0.023,21713.46,1448.02,2716650.56,2.408,66+,Middle,15.7,Low,Good,35-45%,80-95%,False,2.72,357472.56000000006
LOAN011005,CUST13801,Home Loan,3004095.19,247,7.96,2025-01-20,Property,4302595.64,24764.64,Home Purchase,690.0,0.794,0.698,3,24,Current,0,Medium,127038.71,Pranav Verma,47,Male,Middle Eastern,Software Engineer,Contract,Hyderabad,Karnataka,Retail,Silver,Premium,Advisor E,2016-11-10,883226.99,73602.25,1116404.88,101894.79,622240.63,289751.09,66456.63,0.229,44800.36,36934.08,1840540.3,2.084,46-55,Middle,9.7,Low,Good,>60%,60-80%,True,3.4,1163554.89
LOAN011006,CUST08437,Home Loan,2665585.58,248,9.06,2024-12-25,Property,5303216.86,23812.24,Home Purchase,654.0,0.494,0.503,0,0,Current,0,Low,41164.99,Ananya Bose,51,Male,Indian,Lawyer,Self Employed,Ahmedabad,Maharashtra,Retail,Jade,Standard,Advisor F,2016-07-13,1071573.53,89297.79,1284931.81,100791.25,500694.12,188494.75,90424.04,0.48,43388.19,12318.99,1886417.18,1.76,46-55,Middle,10.0,Moderate,Fair,45-60%,<=60%,False,2.49,779168.4000000001
LOAN011007,CUST06497,Home Loan,665184.22,243,6.5,2023-09-15,Property,1067053.69,4929.6,Home Purchase,687.0,0.389,0.623,1,23,Current,0,Low,8415.08,Pranav Verma,37,Female,Indian,Architect,Business Owner,Kolkata,Maharashtra,Retail,Silver,Premium,Advisor F,2006-10-16,402200.57,33516.71,968067.27,184152.73,484152.06,146403.62,89955.96,0.614,128627.03,7662.74,1636372.06,4.069,36-45,Lower Middle,19.8,High,Good,35-45%,60-80%,True,1.65,0.0
LOAN011008,CUST13912,Home Loan,1730989.45,246,7.33,2022-06-04,Property,2762131.91,13617.86,Home Purchase,709.0,0.454,0.627,4,141,Defaulted,1,Medium,26517.61,Reyansh Coleman,80,Male,Indian,Doctor,Salaried,Mumbai,Delhi,Retail,Jade,Premium,Advisor A,2016-05-29,453722.55,37810.21,369262.31,27474.59,161973.63,85327.73,29973.93,0.351,50393.13,6041.23,558710.53,1.231,66+,Lower Middle,10.2,Moderate,Good,45-60%,60-80%,True,3.82,1172278.92
LOAN011009,CUST05371,Home Loan,6718016.26,230,7.47,2019-05-21,Property,9388785.77,55022.46,Home Purchase,671.0,0.683,0.716,0,0,Current,0,Medium,212654.99,Diya Cunningham,56,Male,Indian,Self Employed,Self Employed,Ahmedabad,Tamil Nadu,Retail,Gold,Premium,Advisor E,2017-09-07,1930550.69,160879.22,5282687.25,386863.0,2491432.64,338613.84,54369.6,0.161,117058.87,55754.79,8160982.89,4.227,56-65,High,8.9,Low,Good,>60%,60-80%,False,3.48,0.0
LOAN011010,CUST08493,Home Loan,1355716.68,238,7.78,2023-08-02,Property,2362369.04,11194.03,Home Purchase,660.0,0.662,0.574,1,9,Current,0,Medium,35940.92,Neha Sharma,43,Female,Middle Eastern,Shop Owner,Business Owner,Mumbai,Gujarat,Retail,Jade,Discounted,Advisor A,2021-05-25,809255.97,67438.0,1373907.8,231120.69,436552.42,299970.6,59087.85,0.197,226714.07,35200.53,2041580.91,2.523,36-45,Middle,5.2,Low,Fair,>60%,<=60%,True,1.68,0.0
LOAN011011,CUST02974,Home Loan,1760723.76,250,8.27,2025-11-19,Property,2692861.95,14790.79,Home Purchase,716.0,0.936,0.654,2,40,Paid Off,0,Medium,104581.49,Aditya Wilson,56,Male,American,Operations Manager,Business Owner,Lucknow,Telangana,Priority,Platinum,Standard,Advisor D,2023-08-04,690106.2,57508.85,2198814.04,186402.6,571472.9,214028.46,98641.36,0.461,73179.89,37907.83,2956689.54,4.284,56-65,Lower Middle,3.0,Moderate,Good,>60%,60-80%,True,2.55,0.0
LOAN011012,CUST07509,Business Loan,3979605.98,86,11.77,2018-08-23,Business Asset,7922791.32,68716.57,Business Expansion,670.0,0.641,0.502,1,17,Current,0,Medium,350999.59,Vikram Verma,37,Male,European,Doctor,Contract,Jaipur,Maharashtra,Private Banking,Gold,Premium,Advisor F,2005-12-11,1924480.78,160373.4,4499446.74,594860.82,1265133.67,536720.2,397075.57,0.74,319108.69,17024.46,6359441.23,3.304,36-45,High,20.6,High,Good,>60%,<=60%,True,2.07,0.0
LOAN011013,CUST14057,Education Loan,180124.25,81,11.03,2022-03-30,Unsecured,0.0,3163.11,Higher Education,657.0,0.543,,0,0,Paid Off,0,Low,5971.54,Ananya Verma,60,Female,Indian,Lawyer,Salaried,Ahmedabad,West Bengal,Retail,Platinum,Discounted,Advisor F,2003-10-14,460721.48,38393.46,1396325.88,118975.97,547477.55,81117.93,31785.15,0.392,49272.95,18010.72,2062779.4,4.477,56-65,Lower Middle,22.8,Moderate,Fair,45-60%,,False,0.39,0.0
LOAN011014,CUST02827,Home Loan,2073754.27,244,10.05,2022-10-10,Property,3478034.14,19978.52,Home Purchase,656.0,0.702,0.596,0,0,Paid Off,0,Medium,62651.26,Rahul Khan,28,Female,Indian,Self Employed,Salaried,Chennai,Tamil Nadu,Retail,Jade,Standard,Advisor F,2020-09-16,930703.92,77558.66,831448.94,125476.25,499701.73,132042.88,19804.65,0.15,74430.73,31088.18,1456626.92,1.565,26-35,Middle,5.9,Low,Fair,>60%,<=60%,False,2.23,617127.3500000001
LOAN011015,CUST06746,Auto Loan,310356.41,58,8.15,2021-11-27,Vehicle,445920.51,6491.82,Vehicle Purchase,776.0,0.087,0.696,0,0,Current,0,Low,1723.41,Ananya Rao,50,Male,Indian,Software Engineer,Business Owner,Jaipur,Tamil Nadu,Retail,Platinum,Standard,Advisor A,2017-09-28,971143.47,80928.62,1466433.63,104678.36,825819.26,246953.9,26909.09,0.109,203755.15,5118.79,2396931.25,2.468,46-55,Middle,8.8,Low,Very Good,<=35%,60-80%,False,0.32,0.0
LOAN011016,CUST06122,Personal Loan,158116.25,36,15.11,2025-05-16,Unsecured,0.0,5489.67,Personal Expense,623.0,0.694,,1,15,Current,0,Medium,17914.5,Shawn Mehta,38,Female,Indian,Lawyer,Salaried,Delhi,Telangana,Retail,Jade,Premium,Advisor D,2018-01-18,688253.33,57354.44,657618.88,92862.31,183862.15,168553.68,53864.62,0.32,230757.13,34684.03,934343.34,1.358,36-45,Lower Middle,8.5,Moderate,Fair,>60%,,True,0.23,0.0
LOAN011017,CUST06128,Home Loan,4106773.85,232,8.98,2023-09-05,Property,4498849.89,37357.44,Home Purchase,692.0,0.393,0.913,0,0,Current,0,Low,67591.47,Sara Kapoor,26,Female,European,Self Employed,Contract,Hyderabad,Delhi,Retail,Silver,Discounted,Advisor D,2005-04-14,1045198.64,87099.89,1368373.07,214695.65,859151.53,362514.23,71786.15,0.198,115637.39,7234.44,2442220.25,2.337,26-35,Middle,21.3,Low,Good,35-45%,80-95%,False,3.93,1664553.6
LOAN011018,CUST02379,Home Loan,4095273.87,237,7.29,2020-10-29,Property,4618383.5,32649.99,Home Purchase,662.0,0.975,0.887,5,180,Defaulted,1,High,319733.66,Ananya Nair,46,Male,Indian,Architect,Salaried,Bengaluru,Tamil Nadu,Retail,Gold,Standard,Advisor E,2012-06-18,766392.05,63866.0,1518842.99,262244.64,389109.08,70987.2,12637.29,0.178,17190.57,32973.67,2170196.71,2.832,46-55,Lower Middle,14.1,Low,Fair,>60%,80-95%,True,5.34,1925077.1600000001
LOAN011019,CUST12965,Auto Loan,676948.26,55,8.22,2018-03-26,Vehicle,1292919.62,14813.55,Vehicle Purchase,704.0,0.392,0.524,0,0,Current,0,Low,7917.5,Ishaan Nair,48,Female,Indian,Consultant,Salaried,Bengaluru,Tamil Nadu,Retail,Jade,Standard,Advisor F,2017-09-15,584377.34,48698.11,715533.07,85318.76,243149.98,210655.39,58322.33,0.277,244325.4,6825.23,1044001.81,1.787,46-55,Lower Middle,8.9,Low,Good,35-45%,<=60%,False,1.16,0.0
LOAN011020,CUST10660,Personal Loan,399274.72,37,14.47,2021-05-05,Unsecured,0.0,13440.79,Personal Expense,655.0,0.36,,0,0,Current,0,Low,7796.32,Ishaan Gupta,44,Male,Indian,Self Employed,Salaried,Kolkata,Uttar Pradesh,Retail,Gold,Discounted,Advisor E,2021-04-30,846010.59,70500.88,2021249.24,145296.49,511808.75,124369.56,40994.93,0.33,366531.27,13891.16,2678354.48,3.166,36-45,Middle,5.2,Moderate,Fair,35-45%,,False,0.47,0.0
LOAN011021,CUST00560,Education Loan,835713.75,83,11.0,2021-11-01,Unsecured,0.0,14424.21,Higher Education,712.0,0.507,,1,11,Current,0,Low,24987.32,Meera Das,43,Male,Indian,Accountant,Salaried,Hyderabad,Rajasthan,Retail,Platinum,Standard,Advisor B,2011-01-04,1431775.59,119314.63,4055543.07,578211.26,2438274.73,427582.92,109877.74,0.257,28772.41,47699.63,7072029.06,4.939,36-45,Middle,15.6,Low,Good,45-60%,,True,0.58,0.0
LOAN011022,CUST04694,Business Loan,1227496.75,82,11.67,2024-11-29,Business Asset,1990215.67,21792.14,Business Expansion,668.0,0.665,0.617,0,0,Current,0,Medium,67082.45,Nisha Chatterjee,48,Male,Indian,Data Analyst,Salaried,Bengaluru,Tamil Nadu,Priority,Silver,Standard,Advisor C,2023-09-22,852468.56,71039.05,1054351.16,98460.2,588030.93,278420.01,63038.84,0.226,1544507.53,20541.72,1740842.29,2.042,46-55,Middle,2.8,Low,Fair,>60%,60-80%,False,1.44,0.0
LOAN011023,CUST06223,Auto Loan,587996.01,68,8.4,2018-11-06,Vehicle,1093358.4,10897.31,Vehicle Purchase,730.0,0.453,0.538,0,0,Current,0,Low,8314.35,Pooja Brown,60,Male,Indian,Marketing Manager,Business Owner,Lucknow,Tamil Nadu,Private Banking,Jade,Standard,Advisor F,2017-11-24,1055789.67,87982.47,1612833.89,179142.84,540448.57,310446.16,49615.63,0.16,30270.06,27993.04,2332425.3,2.209,56-65,Middle,8.7,Low,Good,45-60%,<=60%,False,0.56,0.0
LOAN011024,CUST03640,Business Loan,4215814.84,80,11.15,2020-10-25,Business Asset,7475671.55,74921.63,Business Expansion,671.0,0.56,0.564,0,0,Current,0,Low,319733.94,Maya Bose,57,Male,Indian,Factory Supervisor,Salaried,Chennai,Rajasthan,Private Banking,Platinum,Standard,Advisor E,2004-02-12,1945932.77,162161.06,6795208.62,392419.2,4044103.04,322199.4,226467.09,0.703,123070.9,25981.48,11231730.86,5.772,56-65,High,22.4,High,Good,45-60%,<=60%,False,2.17,0.0
LOAN011025,CUST14667,Auto Loan,1975938.66,58,11.1,2023-04-09,Vehicle,3944317.21,44173.5,Vehicle Purchase,693.0,0.352,0.501,1,8,Current,0,Low,20157.41,Ishaan Roy,63,Female,Indian,Consultant,Business Owner,Pune,Gujarat,Retail,Platinum,Standard,Advisor E,2012-08-22,3792930.3,316077.52,12856950.7,1570191.63,5160245.42,1244148.19,404005.65,0.325,31111.78,76479.58,19587387.75,5.164,56-65,Affluent,13.9,Moderate,Good,35-45%,<=60%,True,0.52,0.0
LOAN011026,CUST01176,Home Loan,6184141.04,228,7.47,2018-03-19,Property,11037720.59,50850.36,Home Purchase,669.0,0.608,0.56,0,0,Current,0,Medium,139133.39,Krishna Singh,76,Male,Indian,Unknown,Business Owner,Lucknow,Telangana,Priority,Gold,Premium,Advisor D,2001-12-15,1848152.83,154012.74,2097146.64,314963.64,1159632.3,331313.05,54371.99,0.164,1051588.28,21494.02,3571742.58,1.933,66+,High,24.6,Low,Fair,>60%,<=60%,False,3.35,2612398.46
LOAN011027,CUST02934,Home Loan,4451309.45,229,9.21,2021-12-22,Property,5217486.65,41341.7,Home Purchase,624.0,0.999,0.853,6,180,Defaulted,1,High,690449.99,Ira Khan,18,Female,Indian,Retired,Salaried,Jaipur,Telangana,Priority,Platinum,Premium,Advisor F,2005-09-28,1050257.36,87521.45,2606610.52,212195.74,1620848.61,120435.79,53035.3,0.44,771041.89,36934.48,4439654.87,4.227,18-25,Middle,20.8,Moderate,Fair,>60%,80-95%,True,4.24,11654.580000000075
LOAN011028,CUST01053,Home Loan,2578498.69,231,10.16,2023-04-12,Property,4954370.38,25462.81,Home Purchase,682.0,0.31,0.52,0,0,Current,0,Low,23659.79,Shaurya Chatterjee,45,Female,Indian,Consultant,Salaried,Jaipur,Tamil Nadu,Retail,Platinum,Premium,Advisor E,2020-01-02,905269.29,75439.11,2509019.69,429527.69,1437695.38,98441.99,2946.83,0.03,129357.79,3716.34,4376242.76,4.834,36-45,Middle,6.6,Low,Good,<=35%,<=60%,False,2.85,0.0
LOAN011029,CUST02388,Personal Loan,217745.52,33,14.85,2018-08-12,Unsecured,0.0,8077.28,Personal Expense,746.0,0.326,,0,0,Current,0,Low,3849.57,Kiara Verma,69,Female,Indian,Shop Owner,Self Employed,Hyderabad,Karnataka,Retail,Gold,Standard,Advisor C,2018-12-14,747335.41,62277.95,1251489.45,211442.75,316397.71,137385.17,54752.04,0.399,213540.53,18237.74,1779329.91,2.381,66+,Lower Middle,7.6,Moderate,Very Good,<=35%,,False,0.29,0.0
LOAN011030,CUST08149,Business Loan,1306856.07,96,12.45,2023-04-28,Business Asset,1742758.13,21564.56,Business Expansion,661.0,0.481,0.75,0,0,Current,0,Low,48574.92,Sara Menon,60,Male,Indian,Data Analyst,Self Employed,Mumbai,Gujarat,Priority,Gold,Premium,Advisor D,2002-11-02,983151.27,81929.27,2536305.58,294802.95,1266964.09,252638.69,4656.79,0.018,352105.76,18217.6,4098072.62,4.168,56-65,Middle,23.7,Low,Fair,45-60%,60-80%,False,1.33,0.0
LOAN011031,CUST09256,Education Loan,477838.61,75,12.43,2018-12-25,Unsecured,0.0,9194.59,Higher Education,680.0,0.7,,0,0,Current,0,Medium,24687.74,Pooja Bose,62,Male,Indian,Government Officer,Salaried,Delhi,West Bengal,Retail,Silver,Standard,Advisor E,2012-01-16,1069417.74,89118.14,2381738.55,177702.25,1075439.44,236008.62,62343.08,0.264,152568.83,43979.52,3634880.24,3.399,56-65,Middle,14.5,Low,Good,>60%,,False,0.45,0.0
LOAN011032,CUST02287,Home Loan,2296827.66,237,9.83,2022-03-03,Property,4425350.87,21996.37,Home Purchase,703.0,0.898,0.519,4,100,Restructured,0,Medium,111110.66,Neha Khan,35,Male,Indian,Unknown,Contract,Pune,Maharashtra,Priority,Silver,Premium,Advisor F,2022-01-20,726331.8,60527.65,666775.99,63970.8,207284.67,96758.49,16722.86,0.173,329418.47,26663.38,938031.46,1.291,26-35,Lower Middle,4.5,Low,Good,>60%,<=60%,True,3.16,1358796.2000000002
LOAN011033,CUST12233,Home Loan,2242837.79,246,9.18,2024-01-23,Property,4445532.06,20266.49,Home Purchase,687.0,0.546,0.505,0,0,Current,0,Low,40299.42,Nisha Sharma,18,Male,Indian,Operations Manager,Retired,Chennai,Tamil Nadu,Retail,Platinum,Standard,Advisor B,2001-01-01,731102.41,60925.2,2745907.04,140374.36,1258636.36,184988.38,6929.43,0.037,165846.76,16246.24,4144917.76,5.669,18-25,Lower Middle,25.6,Low,Good,45-60%,<=60%,False,3.07,0.0
LOAN011034,CUST01431,Home Loan,2096713.98,246,10.48,2018-02-14,Property,3975239.57,20755.56,Home Purchase,635.0,1.222,0.527,2,32,Paid Off,0,High,405313.03,Aarav Brown,44,Male,American,Business Owner,Salaried,Chennai,Telangana,Priority,Gold,Premium,Advisor A,2009-02-03,432279.64,36023.3,1031500.39,125397.25,501650.03,73127.36,21727.26,0.297,118213.1,22776.43,1658547.67,3.837,36-45,Lower Middle,17.5,Low,Fair,>60%,<=60%,True,4.85,438166.31000000006
LOAN011035,CUST11661,Business Loan,2938935.19,84,11.13,2020-12-21,Unsecured,0.0,50522.84,Business Expansion,769.0,0.576,,0,0,Current,0,Low,214520.46,Aadhya Bose,29,Male,Indian,Operations Manager,Self Employed,Lucknow,West Bengal,Priority,Silver,Standard,Advisor C,2020-05-24,1585799.29,132149.94,3414459.64,426311.25,1321743.44,266381.93,25139.0,0.094,599184.0,24355.63,5162514.33,3.255,26-35,High,6.2,Low,Very Good,45-60%,,False,1.85,0.0
LOAN011036,CUST11707,Home Loan,4555255.98,252,7.39,2025-06-19,Property,7112077.14,35638.68,Home Purchase,671.0,0.56,0.64,1,24,Current,0,Medium,95740.86,Ishaan Brown,52,Male,Indian,Data Analyst,Salaried,Jaipur,Gujarat,Private Banking,Silver,Discounted,Advisor D,2014-09-08,2049292.66,170774.39,5234433.94,555414.34,1521623.23,242459.99,30604.67,0.126,467502.45,67397.44,7311471.51,3.568,46-55,High,11.9,Low,Good,45-60%,60-80%,True,2.22,0.0
LOAN011037,CUST02753,Home Loan,5511264.79,238,8.44,2023-08-31,Property,9193433.61,47773.03,Home Purchase,656.0,0.668,0.599,0,0,Current,0,Medium,151826.43,Riya Sharma,56,Male,Indian,Lawyer,Self Employed,Hyderabad,West Bengal,Priority,Platinum,Standard,Advisor C,2010-10-12,1766222.83,147185.24,4977553.08,435515.87,1948995.97,294974.53,59436.43,0.201,647057.96,51234.52,7362064.92,4.168,56-65,High,15.8,Low,Fair,>60%,<=60%,False,3.12,0.0
LOAN011038,CUST09482,Home Loan,1769362.68,239,8.51,2019-05-19,Property,2022585.68,15390.66,Home Purchase,713.0,0.433,0.875,0,0,Current,0,Low,31617.73,Pooja Wilson,37,Female,Indian,Data Analyst,Business Owner,Pune,Tamil Nadu,Retail,Silver,Standard,Advisor B,2014-03-16,604318.52,50359.88,1254353.63,57595.39,511173.58,154464.31,46647.31,0.302,60965.73,3346.89,1823122.6,3.017,36-45,Lower Middle,12.4,Moderate,Good,35-45%,80-95%,False,2.93,0.0
LOAN011039,CUST05851,Home Loan,3912668.86,236,8.09,2025-02-19,Property,6388193.63,33171.65,Home Purchase,644.0,0.653,0.612,2,22,Current,0,Medium,235161.94,Maya Patel,74,Female,Indian,Sales Manager,Self Employed,Pune,Karnataka,Priority,Silver,Standard,Advisor D,2007-08-28,1079133.8,89927.82,1856646.84,120978.81,610326.02,90635.41,54223.31,0.598,265186.29,22436.7,2587951.67,2.398,66+,Middle,18.9,Moderate,Fair,>60%,60-80%,True,3.63,1324717.19
LOAN011040,CUST09201,Personal Loan,739812.55,34,14.06,2019-07-05,Unsecured,0.0,26505.83,Personal Expense,678.0,0.358,,0,0,Paid Off,0,Low,14361.64,Aditya Singh,24,Male,Indian,Data Analyst,Salaried,Lucknow,Telangana,Retail,Platinum,Discounted,Advisor E,2010-09-26,1919179.01,159931.58,3992936.11,361139.37,1674238.71,531122.08,75482.93,0.142,162087.88,22357.47,6028314.19,3.141,18-25,High,15.8,Low,Good,35-45%,,False,0.39,0.0
LOAN011041,CUST08669,Business Loan,3165410.72,85,11.31,2021-08-17,Business Asset,3467045.33,54294.05,Business Expansion,584.0,1.35,0.913,5,135,Written Off,1,High,1049571.12,Kiara Iyer,37,Male,Indian,Operations Manager,Salaried,Chennai,Gujarat,Private Banking,Silver,Discounted,Advisor A,2014-03-07,701919.48,58493.29,1435327.39,88435.16,673098.29,221134.25,57103.8,0.258,327716.1,19783.0,2196860.84,3.13,36-45,Lower Middle,12.4,Low,Fair,>60%,80-95%,True,4.51,968549.8800000004
